character,actual,predicted
1H4_Falstaff,2,5
1H4_HenryIV,0,0
1H4_HenryV,1,0
1H4_Hotspur,1,1
1H4_Worcester,1,0
1H6_Charles,0,7
1H6_Gloucester,1,7
1H6_HenryVI,0,0
1H6_Pucelle,p,1
1H6_Suffolk,1,0
1H6_Talbot,2,7
1H6_York,1,1
2H4_Archbishop,1,0
2H4_ChiefJustice,1,4
2H4_Falstaff,2,1
2H4_HenryIV,0,7
2H4_HenryV,1,1
2H4_MistressQuickly,4,5
2H4_Shallow,2,5
2H6_Cade,4,0
2H6_Gloucester,1,1
2H6_HenryVI,0,0
2H6_QueenMargaret,0,1
2H6_Suffolk,1,p
2H6_Warwick,1,0
2H6_York,1,2
3H6_Clifford,1,2
3H6_EdwardIV,1,0
3H6_HenryVI,0,0
3H6_QueenMargaret,0,0
3H6_RichardIII,1,0
3H6_Warwick,1,0
3H6_York,1,0
AWW_Bertram,1,1
AWW_Countess,1,2
AWW_Diana,4,6
AWW_Fool,p,p
AWW_Helen,p,2
AWW_King,0,0
AWW_LORDS.DUMAINE.1,1,0
AWW_Lafew,1,3
AWW_Parolles,4,p
AYL_Celia,1,0
AYL_Jaques,1,4
AYL_Oliver,2,1
AYL_Orlando,2,2
AYL_Rosalind,1,2
AYL_Touchstone,p,4
Ado_Beatrice,1,2
Ado_Benedick,1,2
Ado_Claudio,1,2
Ado_Dogberry,4,p
Ado_DonPedro,0,4
Ado_Leonato,1,2
Ant_Antony,0,5
Ant_Cleopatra,0,1
Ant_Enobarbus,1,4
Ant_Octavius,0,4
Cor_Aufidius,1,1
Cor_Cominius,1,1
Cor_Coriolanus,1,1
Cor_Menenius,1,3
Cor_TRIBUNES.Brutus,4,4
Cor_TRIBUNES.Sicinius,4,0
Cor_Volumnia,1,0
Cym_Belarius,1,0
Cym_Cloten,1,3
Cym_Cymbeline,0,0
Cym_Guiderius,1,5
Cym_Iachimo,2,1
Cym_Imogen,1,5
Cym_Pisanio,2,3
Cym_Posthumus,2,3
Cym_Queen,0,0
Err_Adriana,2,2
Err_AntipholusOfEphesus,2,1
Err_AntipholusOfSyracuse,2,0
Err_DromioOfEphesus,6,3
Err_DromioOfSyracuse,6,3
Err_Egeon,2,1
H5_BishopOfCanterbury,1,4
H5_Chorus,p,7
H5_Fluellen,4,3
H5_HenryV,0,0
H5_Pistol,6,7
H8_Buckingham,1,1
H8_Chamberlain,1,0
H8_Cranmer,1,2
H8_HenryVIII,0,1
H8_Katherine,0,2
H8_Norfolk,1,4
H8_Wolsey,1,1
Ham_Claudius,0,0
Ham_Gertrude,0,2
Ham_Hamlet,1,2
Ham_Horatio,2,2
Ham_Laertes,1,1
Ham_Ophelia,1,1
Ham_Polonius,1,3
JC_Antony,1,3
JC_Brutus,1,1
JC_Caesar,0,2
JC_Casca,4,4
JC_Cassius,1,3
Jn_Bastard,1,0
Jn_Constance,1,0
Jn_Dauphin,1,0
Jn_Hubert,2,1
Jn_KingJohn,0,0
Jn_KingPhilip,0,0
Jn_Pandulph,1,p
Jn_Salisbury,1,0
LLL_Armado,2,7
LLL_Berowne,2,2
LLL_Boy,3,1
LLL_Boyet,1,1
LLL_Costard,p,6
LLL_Holofernes,3,4
LLL_King,0,1
LLL_Princess,0,0
LLL_Rosaline,1,3
Lr_Albany,1,0
Lr_Edgar,1,1
Lr_Edmund,1,p
Lr_Fool,p,5
Lr_Gloucester,1,2
Lr_Goneril,1,2
Lr_Kent,1,1
Lr_Lear,0,0
Lr_Regan,1,3
MM_Angelo,1,1
MM_Duke,0,4
MM_Escalus,1,4
MM_Isabella,2,1
MM_Lucio,2,1
MM_Pompey,6,p
MM_Provost,4,1
MND_Bottom,5,3
MND_Demetrius,1,1
MND_Helena,1,2
MND_Hermia,1,2
MND_Lysander,1,1
MND_Oberon,7,0
MND_RobinGoodfellow,7,0
MND_Theseus,1,4
MND_Titania,7,0
MV_Antonio,2,2
MV_Bassanio,2,2
MV_Gratiano,2,1
MV_LanceletGobbo,5,3
MV_Lorenzo,2,0
MV_Portia,1,p
MV_Shylock,3,2
Mac_LadyMacbeth,0,0
Mac_Macbeth,0,0
Mac_Macduff,1,1
Mac_Malcolm,1,1
Oth_Brabantio,1,5
Oth_Cassio,2,1
Oth_Desdemona,1,2
Oth_Emilia,2,6
Oth_Iago,2,1
Oth_Othello,1,1
Per_Gower,p,4
Per_Marina,1,3
Per_Pericles,0,1
Per_Simonides,0,3
R2_Gaunt,1,0
R2_HenryIV,1,1
R2_Mowbray,1,2
R2_Northumberland,1,1
R2_RichardII,0,0
R2_York,1,1
R3_Buckingham,1,0
R3_Clarence,1,1
R3_DuchessOfYork,1,1
R3_Hastings,1,1
R3_HenryVII,1,0
R3_LadyAnne,1,1
R3_QueenElizabeth,0,0
R3_QueenMargaret,0,1
R3_RichardIII,1,1
Rom_Benvolio,1,1
Rom_Capulet,1,1
Rom_FriarLawrence,2,1
Rom_Juliet,1,2
Rom_Mercutio,1,0
Rom_Nurse,2,2
Rom_Romeo,1,1
Shr_Baptista,2,1
Shr_Gremio,2,5
Shr_Grumio,3,6
Shr_Hortensio,2,2
Shr_Katherine,2,3
Shr_Lord,1,0
Shr_Lucentio,2,1
Shr_Petruchio,2,1
Shr_Tranio,3,3
TGV_Duke,0,7
TGV_Julia,2,3
TGV_Lance,5,6
TGV_Proteus,2,1
TGV_Speed,5,3
TGV_Sylvia,1,3
TGV_Valentine,2,1
TN_AndrewAguecheek,2,6
TN_Feste,p,p
TN_Malvolio,2,2
TN_Maria,2,2
TN_Olivia,1,2
TN_Orsino,0,1
TN_Sebastian,2,1
TN_TobyBelch,2,2
TN_Viola,2,3
TNK_Arcite,1,1
TNK_Daughter,5,1
TNK_Emilia,1,1
TNK_Palamon,1,1
TNK_Theseus,0,0
Tim_Alcibiades,2,1
Tim_Apemantus,1,6
Tim_Flavius,3,2
Tim_Timon,p,1
Tit_Aaron,2,1
Tit_Lucius,1,0
Tit_Marcus,1,1
Tit_Saturninus,1,0
Tit_Tamora,0,1
Tit_Titus,1,0
Tmp_Ariel,7,p
Tmp_Caliban,6,5
Tmp_Gonzalo,2,0
Tmp_Miranda,1,6
Tmp_Prospero,0,0
Tmp_Stephano,5,0
Tro_Achilles,2,1
Tro_Aeneas,2,4
Tro_Agamemnon,2,4
Tro_Cressida,3,5
Tro_Hector,1,1
Tro_Nestor,2,0
Tro_Pandarus,2,5
Tro_Thersites,5,3
Tro_Troilus,1,1
Tro_Ulysses,2,4
WT_Autolycus,p,p
WT_Camillo,1,2
WT_Florizell,1,1
WT_Hermione,0,2
WT_Leontes,0,0
WT_Paulina,1,3
WT_Polixenes,0,0
WT_Shepherd,5,1
WT_ShepherdsSon,6,0
Wiv_Falstaff,2,2
Wiv_HughEvans,3,4
Wiv_MasterFord,3,2
Wiv_MasterPage,3,5
Wiv_MistressFord,3,2
Wiv_MistressPage,3,5
Wiv_MistressQuickly,4,3
Wiv_Slender,2,5
