character,actual,predicted
1H4_Falstaff,fool,protag
1H4_HenryIV,other,antag
1H4_HenryV,protag,fool
1H4_Hotspur,antag,other
1H6_Talbot,other,other
2H4_Falstaff,fool,antag
2H6_QueenMargaret,other,other
2H6_York,other,other
3H6_EdwardIV,other,other
3H6_HenryVI,other,other
3H6_RichardIII,other,other
3H6_Warwick,other,other
AWW_Helen,protag,other
AWW_King,other,protag
AWW_Parolles,other,antag
AYL_Rosalind,protag,other
Ado_Benedick,other,antag
Ado_Leonato,other,antag
Ant_Antony,protag,protag
Ant_Cleopatra,other,protag
Ant_Octavius,antag,antag
Cor_Coriolanus,protag,protag
Cor_Menenius,other,antag
Cym_Belarius,other,protag
Cym_Iachimo,antag,other
Cym_Imogen,protag,other
Cym_Posthumus,other,other
H5_Fluellen,other,antag
H5_HenryV,protag,other
H8_HenryVIII,protag,other
H8_Katherine,other,other
H8_Wolsey,antag,other
Ham_Claudius,antag,other
Ham_Hamlet,protag,antag
Ham_Polonius,other,other
JC_Antony,antag,other
JC_Brutus,protag,protag
JC_Cassius,other,protag
Jn_Bastard,other,protag
Jn_KingJohn,protag,protag
LLL_Berowne,other,other
Lr_Edgar,other,protag
Lr_Gloucester,other,other
Lr_Kent,other,other
Lr_Lear,protag,protag
MM_Duke,protag,other
MM_Isabella,other,antag
MV_Bassanio,other,antag
MV_Portia,protag,other
MV_Shylock,antag,protag
Mac_Macbeth,protag,protag
Oth_Desdemona,other,other
Oth_Iago,antag,other
Oth_Othello,protag,protag
Per_Pericles,protag,protag
R2_HenryIV,antag,other
R2_RichardII,protag,other
R3_Buckingham,other,other
R3_RichardIII,protag,other
Rom_FriarLawrence,other,protag
Rom_Juliet,other,protag
Rom_Romeo,protag,protag
Shr_Petruchio,protag,other
TGV_Proteus,antag,antag
TGV_Valentine,protag,antag
TNK_Arcite,other,antag
TNK_Daughter,other,other
TNK_Emilia,other,antag
TNK_Palamon,other,protag
TN_TobyBelch,other,protag
TN_Viola,protag,antag
Tim_Timon,protag,protag
Tit_Aaron,antag,protag
Tit_Titus,protag,other
Tmp_Prospero,protag,protag
Tro_Pandarus,other,other
Tro_Troilus,protag,protag
Tro_Ulysses,other,antag
WT_Leontes,protag,protag
Wiv_Falstaff,antag,fool
Wiv_MasterFord,other,antag
Wiv_MistressPage,protag,other
