character,actual,predicted
1H4_Falstaff,2,5
1H4_Glendower,0,3
1H4_HenryIV,0,0
1H4_HenryV,1,0
1H4_Hotspur,1,1
1H4_Poins,2,5
1H4_Worcester,1,0
1H6_Bedford,1,0
1H6_CardinalBeaufort,1,0
1H6_Charles,0,0
1H6_Gloucester,1,0
1H6_HenryVI,0,1
1H6_Lucy,2,4
1H6_Mortimer,1,1
1H6_Somerset,1,1
1H6_Suffolk,1,3
1H6_Talbot,2,0
1H6_Warwick,1,0
1H6_York,1,0
2H4_Archbishop,1,0
2H4_Bedford,1,0
2H4_ChiefJustice,1,4
2H4_DollTearsheet,6,5
2H4_Falstaff,2,4
2H4_HenryIV,0,0
2H4_HenryV,1,1
2H4_LordBardolph,1,0
2H4_MistressQuickly,4,6
2H4_Morton,2,4
2H4_Northumberland,1,0
2H4_Pistol,6,2
2H4_Shallow,2,4
2H4_Warwick,1,1
2H4_Westmoreland,1,4
2H6_Buckingham,1,0
2H6_Cade,4,0
2H6_CardinalBeaufort,1,0
2H6_DuchessOfGloucester,1,6
2H6_Gloucester,1,1
2H6_HenryVI,0,0
2H6_QueenMargaret,0,1
2H6_Salisbury,1,1
2H6_Suffolk,1,1
2H6_Warwick,1,0
2H6_York,1,2
3H6_Clarence,1,0
3H6_Clifford,1,1
3H6_EdwardIV,1,0
3H6_HenryVI,0,1
3H6_KingLewis,0,0
3H6_QueenElizabeth,2,6
3H6_QueenMargaret,0,0
3H6_RichardIII,1,0
3H6_Warwick,1,0
3H6_York,1,0
AWW_Bertram,1,3
AWW_Countess,1,3
AWW_Diana,4,6
AWW_King,0,0
AWW_LORDS.DUMAINE.1,1,4
AWW_LORDS.DUMAINE.2,1,4
AWW_Lafew,1,6
AWW_Parolles,4,2
AWW_SOLDIERS.Interpreter,6,4
AYL_Adam,6,3
AYL_Celia,1,1
AYL_Corin,5,3
AYL_DukeFrederick,0,0
AYL_DukeSenior,0,4
AYL_Jaques,1,3
AYL_Oliver,2,1
AYL_Orlando,2,3
AYL_Phoebe,5,5
AYL_Rosalind,1,3
AYL_Silvius,5,6
Ado_Beatrice,1,2
Ado_Benedick,1,6
Ado_Borachio,2,6
Ado_Claudio,1,2
Ado_Dogberry,4,4
Ado_DonJohn,1,3
Ado_DonPedro,0,4
Ado_FriarFrancis,2,3
Ado_Hero,1,2
Ado_Leonato,1,2
Ado_Margaret,2,1
Ant_Antony,0,5
Ant_Charmian,2,2
Ant_Cleopatra,0,2
Ant_Enobarbus,1,4
Ant_Octavius,0,4
Ant_Pompey,0,5
Cor_Aufidius,1,2
Cor_Cominius,1,4
Cor_Coriolanus,1,6
Cor_Menenius,1,4
Cor_TRIBUNES.Brutus,4,4
Cor_TRIBUNES.Sicinius,4,4
Cor_Volumnia,1,0
Cym_ATTENDANTS.1,1,4
Cym_Arviragus,1,5
Cym_Belarius,1,0
Cym_Cloten,1,3
Cym_Cornelius,3,3
Cym_Cymbeline,0,0
Cym_Guiderius,1,5
Cym_Iachimo,2,3
Cym_Imogen,1,6
Cym_Lucius,2,0
Cym_Pisanio,2,2
Cym_Posthumus,2,2
Cym_Queen,0,5
Err_Abbess,3,2
Err_Adriana,2,1
Err_Angelo,3,2
Err_AntipholusOfEphesus,2,1
Err_AntipholusOfSyracuse,2,0
Err_DromioOfEphesus,6,5
Err_DromioOfSyracuse,6,5
Err_Duke,0,0
Err_Egeon,2,1
Err_Luciana,2,1
H5_BishopOfCanterbury,1,4
H5_Boy,6,4
H5_Burgundy,1,3
H5_Constable,2,0
H5_Dauphin,1,1
H5_Exeter,1,2
H5_Fluellen,4,4
H5_Gower,4,0
H5_HenryV,0,0
H5_KingOfFrance,0,0
H5_Pistol,6,1
H5_SOLDIERS.ENGLISH.Williams,6,2
H8_Buckingham,1,2
H8_Chamberlain,1,0
H8_Cranmer,1,6
H8_GENTLEMEN.1,2,4
H8_GENTLEMEN.2,2,4
H8_Gardiner,1,0
H8_HenryVIII,0,3
H8_Katherine,0,2
H8_Norfolk,1,4
H8_Suffolk,1,0
H8_Surrey,1,0
H8_Wolsey,1,2
Ham_Claudius,0,4
Ham_Gertrude,0,2
Ham_Gravedigger,5,0
Ham_Hamlet,1,1
Ham_Horatio,2,1
Ham_Laertes,1,1
Ham_Ophelia,1,6
Ham_Polonius,1,3
Ham_Rosencrantz,2,1
JC_Antony,1,4
JC_Brutus,1,1
JC_Caesar,0,4
JC_Casca,4,2
JC_Cassius,1,4
JC_Portia,1,3
Jn_Arthur,1,6
Jn_Bastard,1,0
Jn_CITIZENS.0.1,2,0
Jn_Constance,1,0
Jn_Dauphin,1,0
Jn_Hubert,2,1
Jn_KingJohn,0,0
Jn_KingPhilip,0,0
Jn_Pandulph,1,0
Jn_Pembroke,1,4
Jn_Salisbury,1,0
LLL_Armado,2,1
LLL_Berowne,2,2
LLL_Boy,3,4
LLL_Boyet,1,2
LLL_Dumaine,2,6
LLL_Holofernes,3,4
LLL_King,0,0
LLL_Longaville,2,6
LLL_Nathaniel,4,3
LLL_Princess,0,0
LLL_Rosaline,1,3
Lr_Albany,1,0
Lr_Cordelia,0,6
Lr_Cornwall,1,0
Lr_Edgar,1,1
Lr_Edmund,1,3
Lr_Gloucester,1,2
Lr_Goneril,1,6
Lr_Kent,1,1
Lr_Lear,0,0
Lr_Regan,1,3
MM_Angelo,1,6
MM_Claudio,2,3
MM_Duke,0,4
MM_Elbow,5,0
MM_Escalus,1,4
MM_Isabella,2,2
MM_Lucio,2,2
MM_Pompey,6,4
MM_Provost,4,4
MND_Bottom,5,6
MND_Demetrius,1,6
MND_Helena,1,6
MND_Hermia,1,6
MND_Lysander,1,2
MND_Quince,5,4
MND_Theseus,1,4
MV_Antonio,2,2
MV_Bassanio,2,2
MV_Duke,0,0
MV_Gratiano,2,6
MV_Jessica,3,2
MV_LanceletGobbo,5,3
MV_Lorenzo,2,0
MV_Morocco,0,2
MV_Nerissa,2,4
MV_Portia,1,2
MV_Salarino,2,6
MV_Shylock,3,2
MV_Solanio,2,1
Mac_Banquo,1,1
Mac_LadyMacbeth,0,0
Mac_Lennox,1,4
Mac_Macbeth,0,1
Mac_Macduff,1,1
Mac_Malcolm,1,2
Mac_Ross,1,1
Oth_Brabantio,1,0
Oth_Cassio,2,1
Oth_Desdemona,1,6
Oth_Emilia,2,6
Oth_Iago,2,2
Oth_Lodovico,1,4
Oth_Othello,1,1
Oth_Roderigo,2,2
Per_Bawd,4,4
Per_Bolt,5,6
Per_Cerimon,1,0
Per_Cleon,0,0
Per_Dionyza,0,6
Per_Helicanus,1,3
Per_Lysimachus,0,0
Per_Marina,1,3
Per_Pericles,0,1
Per_Simonides,0,3
Per_Thaisa,1,3
R2_Aumerle,1,6
R2_DuchessOfYork,1,5
R2_Gaunt,1,0
R2_HenryIV,1,1
R2_Mowbray,1,2
R2_Northumberland,1,0
R2_Queen,0,1
R2_RichardII,0,0
R2_York,1,1
R3_Buckingham,1,1
R3_Clarence,1,2
R3_DuchessOfYork,1,6
R3_EdwardIV,1,4
R3_Hastings,1,6
R3_HenryVII,1,0
R3_LadyAnne,1,1
R3_QueenElizabeth,0,1
R3_QueenMargaret,0,0
R3_RichardIII,1,1
R3_Stanley,1,1
Rom_Benvolio,1,2
Rom_Capulet,1,1
Rom_FriarLawrence,2,1
Rom_Juliet,1,6
Rom_LadyCapulet,1,0
Rom_Mercutio,1,0
Rom_Nurse,2,6
Rom_Paris,1,6
Rom_PrinceEscalus,0,0
Rom_Romeo,1,1
Shr_Baptista,2,1
