character,character,gender,genre,k_means_cluster,role,status,word_count
Tmp_Prospero,Tmp_Prospero,m,comedy,0,protag,0,4712
Tmp_SAILORS,Tmp_SAILORS,m,comedy,1,other,6,8
Tmp_SPIRITS.Ceres,Tmp_SPIRITS.Ceres,f,comedy,0,other,7,155
Tmp_SPIRITS.Iris,Tmp_SPIRITS.Iris,f,comedy,0,other,7,297
Tmp_SPIRITS.Juno,Tmp_SPIRITS.Juno,f,comedy,0,other,7,41
Tmp_Sebastian,Tmp_Sebastian,m,comedy,0,other,1,699
Tmp_Shipmaster,Tmp_Shipmaster,m,comedy,1,other,4,17
Tmp_Stephano,Tmp_Stephano,m,comedy,0,other,5,1312
Tmp_Trinculo,Tmp_Trinculo,m,comedy,0,other,3,816
Tro_ATTENDANTS.GREEK,Tro_ATTENDANTS.GREEK,m,tragedy,0,other,1,3
Tro_Achilles,Tro_Achilles,m,tragedy,0,other,2,1304
Tro_Aeneas,Tro_Aeneas,m,tragedy,0,other,2,1052
Tro_Agamemnon,Tro_Agamemnon,m,tragedy,0,other,2,1407
Tro_Ajax,Tro_Ajax,m,tragedy,0,other,1,539
Tro_Alexander,Tro_Alexander,m,tragedy,0,other,6,259
Tro_Andromache,Tro_Andromache,f,tragedy,0,other,1,113
Tro_Antenor,Tro_Antenor,m,tragedy,0,other,1,4
Tro_Bastard,Tro_Bastard,m,tragedy,0,other,1,14
Tro_Boy,Tro_Boy,m,tragedy,1,other,6,16
Tro_Calchas,Tro_Calchas,m,tragedy,0,other,3,229
Tro_Cassandra,Tro_Cassandra,f,tragedy,0,other,1,259
Tro_Cressida,Tro_Cressida,f,tragedy,0,other,3,2119
Tro_Deiphobus,Tro_Deiphobus,m,tragedy,0,other,1,14
Tro_Diomedes,Tro_Diomedes,m,tragedy,0,other,2,703
Tro_Hector,Tro_Hector,m,tragedy,0,other,1,1528
Tro_Helen,Tro_Helen,f,tragedy,0,other,1,187
Tro_Helenus,Tro_Helenus,f,tragedy,0,other,3,37
Tro_MYRMIDONS.0.1,Tro_MYRMIDONS.0.1,m,tragedy,0,other,6,8
Tro_Menelaus,Tro_Menelaus,m,tragedy,0,other,0,86
Tro_Nestor,Tro_Nestor,m,tragedy,0,other,2,1135
Tro_Pandarus,Tro_Pandarus,m,tragedy,0,other,2,3154
Tro_Paris,Tro_Paris,m,tragedy,0,other,1,721
Tro_Patroclus,Tro_Patroclus,m,tragedy,0,other,3,404
Tro_Priam,Tro_Priam,m,tragedy,0,other,0,139
Tro_SERVANTS.DIOMEDES.1,Tro_SERVANTS.DIOMEDES.1,m,tragedy,1,other,6,4
Tro_SERVANTS.PARIS.1,Tro_SERVANTS.PARIS.1,m,tragedy,0,other,6,117
Tro_SERVANTS.TROILUS.1,Tro_SERVANTS.TROILUS.1,m,tragedy,0,other,6,10
Tro_SOLDIERS,Tro_SOLDIERS,m,tragedy,0,other,6,5
Tro_SOLDIERS.TROJAN,Tro_SOLDIERS.TROJAN,m,tragedy,0,other,1,4
Tro_Thersites,Tro_Thersites,m,tragedy,0,fool,5,2287
Tro_Troilus,Tro_Troilus,m,tragedy,0,protag,1,3962
Tro_Ulysses,Tro_Ulysses,m,tragedy,0,other,2,3520
WT_ATTENDANTS,WT_ATTENDANTS,m,comedy,0,other,1,19
WT_ATTENDANTS.0.1,WT_ATTENDANTS.0.1,m,comedy,0,other,1,261
WT_ATTENDANTS.1,WT_ATTENDANTS.1,m,comedy,0,other,2,221
WT_ATTENDANTS.2,WT_ATTENDANTS.2,m,comedy,0,other,2,126
WT_ATTENDANTS.3,WT_ATTENDANTS.3,m,comedy,0,other,2,594
WT_ATTENDANTS.X,WT_ATTENDANTS.X,m,comedy,0,other,1,172
WT_Antigonus,WT_Antigonus,m,comedy,0,other,1,785
WT_Archidamus,WT_Archidamus,m,comedy,0,other,1,176
WT_Camillo,WT_Camillo,m,comedy,0,other,1,2094
WT_Cleomenes,WT_Cleomenes,m,comedy,0,other,1,140
WT_Dion,WT_Dion,m,comedy,0,other,1,190
WT_Dorcas,WT_Dorcas,f,comedy,0,other,5,67
WT_Florizell,WT_Florizell,m,comedy,0,other,1,1391
WT_Hermione,WT_Hermione,f,comedy,0,other,0,1584
WT_Jailer,WT_Jailer,m,comedy,0,other,3,72
WT_LADIES.0.1,WT_LADIES.0.1,f,comedy,0,other,1,49
WT_LADIES.0.2,WT_LADIES.0.2,f,comedy,0,other,1,21
WT_LADIES.Emilia,WT_LADIES.Emilia,m,comedy,0,other,2,142
WT_Leontes,WT_Leontes,m,comedy,0,protag,0,4903
WT_Mamillius,WT_Mamillius,m,comedy,0,other,1,151
WT_Mopsa,WT_Mopsa,f,comedy,0,other,6,142
WT_OFFICERS.0.1,WT_OFFICERS.0.1,m,comedy,0,other,5,193
WT_Paulina,WT_Paulina,f,comedy,0,other,1,2390
WT_Perdita,WT_Perdita,f,comedy,0,other,1,898
WT_Polixenes,WT_Polixenes,m,comedy,0,antag,0,1960
WT_SERVANTS.0,WT_SERVANTS.0,m,comedy,0,other,3,12
WT_SERVANTS.SHEPHERD.1,WT_SERVANTS.SHEPHERD.1,m,comedy,0,other,3,315
WT_SERVANTS.X.1,WT_SERVANTS.X.1,m,comedy,0,other,3,45
WT_SERVANTS.X.2,WT_SERVANTS.X.2,m,comedy,0,other,3,31
WT_SERVANTS.X.3,WT_SERVANTS.X.3,m,comedy,0,other,2,119
WT_Sailor,WT_Sailor,m,comedy,0,other,6,80
WT_Shepherd,WT_Shepherd,m,comedy,0,other,5,1072
WT_ShepherdsSon,WT_ShepherdsSon,m,comedy,0,other,6,1597
Wiv_AnnePage,Wiv_AnnePage,f,comedy,0,other,3,185
Wiv_BOYS,Wiv_BOYS,m,comedy,0,other,7,59
Wiv_Bardolph,Wiv_Bardolph,m,comedy,0,other,5,168
Wiv_DoctorCaius,Wiv_DoctorCaius,m,comedy,0,other,3,819
Wiv_Falstaff,Wiv_Falstaff,m,comedy,0,antag,2,3649
Wiv_Fenton,Wiv_Fenton,m,comedy,0,other,2,750
Wiv_Host,Wiv_Host,m,comedy,0,other,3,855
Wiv_HughEvans,Wiv_HughEvans,m,comedy,0,other,3,1849
Wiv_John,Wiv_John,m,comedy,0,other,6,13
Wiv_MasterFord,Wiv_MasterFord,m,comedy,0,other,3,2530
Wiv_MasterPage,Wiv_MasterPage,m,comedy,0,other,3,1094
Wiv_MistressFord,Wiv_MistressFord,f,comedy,0,other,3,1293
Wiv_MistressPage,Wiv_MistressPage,f,comedy,0,protag,3,2528
Wiv_MistressQuickly,Wiv_MistressQuickly,f,comedy,0,other,4,2200
Wiv_Nym,Wiv_Nym,m,comedy,0,other,5,239
Wiv_Pistol,Wiv_Pistol,m,comedy,0,other,3,464
Wiv_Robert,Wiv_Robert,m,comedy,0,other,6,20
Wiv_Robin,Wiv_Robin,m,comedy,0,other,6,101
Wiv_Rugby,Wiv_Rugby,m,comedy,0,other,6,52
Wiv_Shallow,Wiv_Shallow,m,comedy,0,other,2,914
Wiv_Simple,Wiv_Simple,m,comedy,0,other,6,332
Wiv_Slender,Wiv_Slender,m,comedy,0,other,2,1171
Wiv_WilliamPage,Wiv_WilliamPage,m,comedy,0,other,3,37
