character,actual,predicted
1H4_Archbishop,other,other
1H4_Bardolph,other,protag
1H4_Blunt,other,other
1H4_Chamberlain,other,fool
1H4_Douglas,other,protag
1H4_Falstaff,fool,protag
1H4_Gadshill,other,fool
1H4_Glendower,other,antag
1H4_HenryIV,other,other
1H4_HenryV,protag,protag
1H4_Hotspur,antag,other
1H4_LadyPercy,other,protag
1H4_MistressQuickly,other,other
1H4_Mortimer,other,antag
1H4_Northumberland,other,other
1H4_Poins,other,other
1H4_TRAVELERS.CARRIERS.1,other,fool
1H4_TRAVELERS.CARRIERS.2,other,other
1H4_Vernon,other,other
1H4_Westmoreland,other,other
1H4_Worcester,other,other
1H6_Alanson,other,other
1H6_Basset,other,other
1H6_Bastard,other,other
1H6_Bedford,other,other
1H6_Burgundy,other,other
1H6_CardinalBeaufort,other,other
1H6_Charles,antag,protag
1H6_Countess,other,protag
1H6_Exeter,other,other
1H6_General,other,other
1H6_Gloucester,other,other
1H6_HenryVI,protag,other
1H6_JohnTalbot,other,fool
1H6_Lucy,other,other
1H6_MESSENGERS.ENGLISH.1,other,other
1H6_MESSENGERS.ENGLISH.3,other,other
1H6_MESSENGERS.FRENCH.1,other,other
1H6_MasterGunner,other,antag
1H6_Mayor,other,other
1H6_Mortimer,other,other
1H6_Pucelle,other,other
1H6_QueenMargaret,other,fool
1H6_Reignier,other,other
1H6_Salisbury,other,antag
1H6_Shepherd,other,protag
1H6_Somerset,other,other
1H6_Suffolk,other,other
1H6_Talbot,other,other
1H6_Vernon,other,fool
1H6_Warwick,other,other
1H6_York,other,other
2H4_Archbishop,other,other
2H4_Bardolph,other,other
2H4_Bedford,other,other
2H4_Bullcalf,other,other
2H4_ChiefJustice,antag,other
2H4_Chorus,other,other
2H4_Clarence,other,other
2H4_Davy,other,antag
2H4_DollTearsheet,other,fool
2H4_Epilogue,other,antag
2H4_Falstaff,fool,fool
2H4_Gloucester,other,other
2H4_Hastings,other,other
2H4_HenryIV,other,other
