character,character,gender,genre,k_means_cluster,role,status,word_count
Mac_WITCHES.2,Mac_WITCHES.2,f,tragedy,3,other,6,242
Mac_WITCHES.3,Mac_WITCHES.3,f,tragedy,3,other,6,246
Oth_Bianca,Oth_Bianca,f,tragedy,4,other,4,270
Oth_Brabantio,Oth_Brabantio,m,tragedy,4,other,1,1045
Oth_Cassio,Oth_Cassio,m,tragedy,4,other,2,1961
Oth_Desdemona,Oth_Desdemona,f,tragedy,2,other,1,2755
Oth_Duke,Oth_Duke,m,tragedy,3,other,0,476
Oth_Emilia,Oth_Emilia,f,tragedy,4,other,2,1823
Oth_GENTLEMEN.3,Oth_GENTLEMEN.3,m,tragedy,3,other,2,113
Oth_Gratiano,Oth_Gratiano,m,tragedy,0,other,1,165
Oth_Herald,Oth_Herald,m,tragedy,3,other,3,101
Oth_Iago,Oth_Iago,m,tragedy,4,antag,2,8438
Oth_Lodovico,Oth_Lodovico,m,tragedy,0,other,1,529
Oth_Montano,Oth_Montano,m,tragedy,3,other,1,420
Oth_Othello,Oth_Othello,m,tragedy,4,protag,1,6263
Oth_Roderigo,Oth_Roderigo,m,tragedy,0,other,2,861
Oth_SENATORS.0.1,Oth_SENATORS.0.1,m,tragedy,3,other,2,187
Per_Antiochus,Per_Antiochus,m,comedy,0,antag,0,483
Per_Bawd,Per_Bawd,f,comedy,4,other,4,840
Per_Bolt,Per_Bolt,m,comedy,3,other,5,656
Per_Cerimon,Per_Cerimon,m,comedy,4,other,1,731
Per_Cleon,Per_Cleon,m,comedy,3,other,0,841
Per_Dionyza,Per_Dionyza,f,comedy,4,other,0,677
Per_FISHERMEN.1,Per_FISHERMEN.1,m,comedy,4,other,5,314
Per_FISHERMEN.2,Per_FISHERMEN.2,m,comedy,4,other,5,222
Per_FISHERMEN.3,Per_FISHERMEN.3,m,comedy,4,other,5,151
Per_Helicanus,Per_Helicanus,m,comedy,0,other,1,872
Per_LORDS.TYRE.0.1,Per_LORDS.TYRE.0.1,m,comedy,0,other,1,140
Per_Leonine,Per_Leonine,m,comedy,1,other,2,143
Per_Lysimachus,Per_Lysimachus,m,comedy,4,other,0,721
Per_Marina,Per_Marina,f,comedy,2,other,1,1265
Per_Pander,Per_Pander,m,comedy,1,other,4,216
Per_Pericles,Per_Pericles,m,comedy,4,protag,0,4580
Per_Simonides,Per_Simonides,m,comedy,0,other,0,1136
Per_Thaisa,Per_Thaisa,f,comedy,2,other,1,566
Per_Thaliard,Per_Thaliard,m,comedy,0,other,1,207
R2_Aumerle,R2_Aumerle,m,history,2,other,1,676
R2_Bagot,R2_Bagot,m,history,0,other,2,171
R2_BishopOfCarlisle,R2_BishopOfCarlisle,m,history,0,other,1,485
R2_Bushy,R2_Bushy,m,history,0,other,2,272
R2_DuchessOfGloucester,R2_DuchessOfGloucester,f,history,4,other,1,457
R2_DuchessOfYork,R2_DuchessOfYork,m,history,2,other,1,734
R2_Exton,R2_Exton,m,history,0,other,2,178
R2_Fitzwater,R2_Fitzwater,m,history,2,other,1,218
R2_Gardener,R2_Gardener,m,history,0,other,5,409
R2_Gaunt,R2_Gaunt,m,history,4,other,1,1515
R2_Green,R2_Green,m,history,0,other,2,243
R2_HenryIV,R2_HenryIV,m,history,4,antag,1,3117
R2_Hotspur,R2_Hotspur,m,history,3,other,1,352
R2_LordMarshal,R2_LordMarshal,m,history,3,other,1,202
R2_Mowbray,R2_Mowbray,m,history,4,other,1,1057
R2_Northumberland,R2_Northumberland,m,history,3,other,1,1104
R2_Queen,R2_Queen,f,history,0,other,0,910
R2_RichardII,R2_RichardII,m,history,4,protag,0,5986
R2_Ross,R2_Ross,m,history,3,other,1,178
R2_Salisbury,R2_Salisbury,m,history,4,other,1,156
R2_Scroop,R2_Scroop,m,history,3,other,2,285
R2_WelshCaptain,R2_WelshCaptain,m,history,1,other,4,121
R2_Willoughby,R2_Willoughby,m,history,4,other,1,102
R2_York,R2_York,m,history,0,other,1,2232
R3_Brakenbury,R3_Brakenbury,m,history,4,other,2,225
R3_Buckingham,R3_Buckingham,m,history,0,other,1,2918
R3_CITIZENS.2,R3_CITIZENS.2,m,history,3,other,5,104
R3_CITIZENS.3,R3_CITIZENS.3,m,history,0,other,5,230
R3_Catesby,R3_Catesby,m,history,0,other,2,435
R3_Clarence,R3_Clarence,m,history,4,other,1,1338
R3_ClarencesBoy,R3_ClarencesBoy,m,history,0,other,1,181
R3_Dorset,R3_Dorset,m,history,0,other,1,122
R3_DuchessOfYork,R3_DuchessOfYork,m,history,4,other,1,1093
R3_EdwardIV,R3_EdwardIV,m,history,0,other,1,524
R3_EdwardV,R3_EdwardV,m,history,4,other,1,411
R3_Grey,R3_Grey,m,history,0,other,1,134
R3_Hastings,R3_Hastings,m,history,2,other,1,1149
R3_HenryVII,R3_HenryVII,m,history,3,other,1,1066
R3_LadyAnne,R3_LadyAnne,f,history,4,other,1,1242
R3_MESSENGERS.X.2,R3_MESSENGERS.X.2,m,history,4,other,6,118
R3_MURDERERS.1,R3_MURDERERS.1,m,history,4,other,6,463
R3_MURDERERS.2,R3_MURDERERS.2,m,history,4,other,6,436
R3_MayorOfLondon,R3_MayorOfLondon,m,history,0,other,2,115
R3_QueenElizabeth,R3_QueenElizabeth,f,history,4,other,0,2122
R3_QueenMargaret,R3_QueenMargaret,f,history,4,other,0,1751
R3_Ratcliffe,R3_Ratcliffe,m,history,4,other,2,219
R3_RichardIII,R3_RichardIII,m,history,4,protag,1,8833
R3_Rivers,R3_Rivers,m,history,0,other,1,403
R3_Scrivener,R3_Scrivener,m,history,0,other,3,116
R3_Stanley,R3_Stanley,m,history,4,other,1,833
R3_Tyrrel,R3_Tyrrel,m,history,3,other,2,268
R3_York,R3_York,m,history,2,other,1,404
Rom_Benvolio,Rom_Benvolio,m,tragedy,4,other,1,1160
Rom_Capulet,Rom_Capulet,m,tragedy,2,other,1,2136
Rom_FriarLawrence,Rom_FriarLawrence,m,tragedy,4,other,2,2722
Rom_Juliet,Rom_Juliet,f,tragedy,4,other,1,4265
Rom_LadyCapulet,Rom_LadyCapulet,f,tragedy,4,other,1,874
Rom_Mercutio,Rom_Mercutio,m,tragedy,3,other,1,2100
Rom_Montague,Rom_Montague,m,tragedy,0,other,1,317
Rom_Nurse,Rom_Nurse,f,tragedy,1,other,2,2205
Rom_Paris,Rom_Paris,m,tragedy,2,other,1,540
Rom_PrinceEscalus,Rom_PrinceEscalus,m,tragedy,0,other,0,584
Rom_Romeo,Rom_Romeo,m,tragedy,4,protag,1,4673
Rom_SERVANTS.CAPULET.0.1,Rom_SERVANTS.CAPULET.0.1,m,tragedy,1,other,6,119
Rom_SERVANTS.CAPULET.Gregory,Rom_SERVANTS.CAPULET.Gregory,m,tragedy,4,other,6,145
Rom_SERVANTS.CAPULET.Peter,Rom_SERVANTS.CAPULET.Peter,m,tragedy,2,other,6,244
Rom_SERVANTS.CAPULET.Sampson,Rom_SERVANTS.CAPULET.Sampson,m,tragedy,2,other,6,258
Rom_SERVANTS.CAPULET.X.1,Rom_SERVANTS.CAPULET.X.1,m,tragedy,4,other,6,142
Rom_SERVANTS.MONTAGUE.Balthasar,Rom_SERVANTS.MONTAGUE.Balthasar,m,tragedy,0,other,6,233
Rom_Tybalt,Rom_Tybalt,m,tragedy,0,antag,1,263
Rom_WATCHMEN.0.1,Rom_WATCHMEN.0.1,m,tragedy,3,other,6,133
Shr_Baptista,Shr_Baptista,m,comedy,4,other,2,1289
Shr_Bianca,Shr_Bianca,f,comedy,2,other,2,544
Shr_Biondello,Shr_Biondello,m,comedy,3,other,6,817
Shr_Curtis,Shr_Curtis,m,comedy,1,other,5,170
Shr_Gremio,Shr_Gremio,m,comedy,4,other,2,1329
Shr_Grumio,Shr_Grumio,m,comedy,2,fool,3,1454
Shr_Hortensio,Shr_Hortensio,m,comedy,4,other,2,1575
Shr_Katherine,Shr_Katherine,f,comedy,4,other,2,1761
Shr_Lord,Shr_Lord,m,comedy,3,other,1,1059
Shr_Lucentio,Shr_Lucentio,m,comedy,4,other,2,1371
Shr_Merchant,Shr_Merchant,m,comedy,4,other,3,377
Shr_Petruchio,Shr_Petruchio,m,comedy,4,protag,2,4609
Shr_SERVANTS.LORD.0.1,Shr_SERVANTS.LORD.0.1,m,comedy,1,other,3,143
Shr_SERVANTS.LORD.0.2,Shr_SERVANTS.LORD.0.2,m,comedy,0,other,2,104
Shr_SERVANTS.LORD.0.3,Shr_SERVANTS.LORD.0.3,m,comedy,1,other,2,100
Shr_Sly,Shr_Sly,m,comedy,2,other,6,522
Shr_Tailor,Shr_Tailor,m,comedy,0,other,4,111
Shr_Tranio,Shr_Tranio,m,comedy,4,other,3,2262
Shr_Vincentio,Shr_Vincentio,m,comedy,4,other,2,346
TGV_Antonio,TGV_Antonio,m,comedy,0,other,2,262
TGV_Duke,TGV_Duke,m,comedy,4,other,0,1529
TGV_Eglamour,TGV_Eglamour,m,comedy,1,other,2,192
TGV_Host,TGV_Host,m,comedy,2,other,4,158
TGV_Julia,TGV_Julia,f,comedy,4,other,2,2430
TGV_Lance,TGV_Lance,m,comedy,4,fool,5,1852
TGV_Lucetta,TGV_Lucetta,f,comedy,4,other,6,556
TGV_OUTLAWS.1,TGV_OUTLAWS.1,m,comedy,4,other,6,159
TGV_OUTLAWS.2,TGV_OUTLAWS.2,m,comedy,3,other,6,105
TGV_OUTLAWS.3,TGV_OUTLAWS.3,m,comedy,3,other,6,210
TGV_Pantino,TGV_Pantino,m,comedy,4,other,6,311
TGV_Proteus,TGV_Proteus,m,comedy,4,antag,2,3350
TGV_Speed,TGV_Speed,m,comedy,2,fool,5,1456
TGV_Sylvia,TGV_Sylvia,m,comedy,2,other,1,1138
TGV_Thurio,TGV_Thurio,m,comedy,2,other,2,372
TGV_Valentine,TGV_Valentine,m,comedy,4,protag,2,2821
TNK_Arcite,TNK_Arcite,m,comedy,4,other,1,3671
TNK_COUNTRYMEN.0.1,TNK_COUNTRYMEN.0.1,m,comedy,1,other,6,105
TNK_COUNTRYMEN.0.2,TNK_COUNTRYMEN.0.2,m,comedy,1,other,6,235
TNK_COUNTRYMEN.0.3,TNK_COUNTRYMEN.0.3,m,comedy,1,other,6,162
TNK_COUNTRYMEN.0.4,TNK_COUNTRYMEN.0.4,m,comedy,3,other,6,104
TNK_Daughter,TNK_Daughter,f,comedy,4,other,5,2675
TNK_Doctor,TNK_Doctor,m,comedy,3,other,3,661
TNK_Emilia,TNK_Emilia,f,comedy,4,other,1,2713
TNK_FRIENDS.1,TNK_FRIENDS.1,m,comedy,1,other,6,152
TNK_FRIENDS.2,TNK_FRIENDS.2,m,comedy,3,other,6,147
TNK_Hippolyta,TNK_Hippolyta,f,comedy,4,other,0,711
TNK_Jailer,TNK_Jailer,m,comedy,4,other,5,750
TNK_MESSENGERS.X.1,TNK_MESSENGERS.X.1,m,comedy,0,other,6,329
TNK_Palamon,TNK_Palamon,m,comedy,4,other,1,4252
TNK_Pirithous,TNK_Pirithous,m,comedy,0,other,1,881
TNK_QUEENS.1,TNK_QUEENS.1,f,comedy,3,other,0,520
TNK_QUEENS.2,TNK_QUEENS.2,f,comedy,3,other,0,342
TNK_QUEENS.3,TNK_QUEENS.3,f,comedy,4,other,0,323
TNK_Schoolmaster,TNK_Schoolmaster,m,comedy,3,other,3,750
TNK_Theseus,TNK_Theseus,m,comedy,4,protag,0,2378
TNK_Wooer,TNK_Wooer,m,comedy,4,other,5,776
TN_ATTENDANTS.ORSINO.Valentine,TN_ATTENDANTS.ORSINO.Valentine,m,comedy,1,other,2,102
TN_AndrewAguecheek,TN_AndrewAguecheek,m,comedy,2,other,2,1171
TN_Antonio,TN_Antonio,m,comedy,4,other,3,803
TN_Captain,TN_Captain,m,comedy,3,other,4,239
TN_Fabian,TN_Fabian,m,comedy,0,other,6,862
TN_Malvolio,TN_Malvolio,m,comedy,4,antag,2,2224
TN_Maria,TN_Maria,f,comedy,0,other,2,1216
TN_OFFICERS.1,TN_OFFICERS.1,m,comedy,0,other,5,100
TN_Olivia,TN_Olivia,f,comedy,4,other,1,2311
TN_Orsino,TN_Orsino,m,comedy,4,other,0,1617
TN_Sebastian,TN_Sebastian,m,comedy,4,other,2,1005
TN_TobyBelch,TN_TobyBelch,m,comedy,4,other,2,2694
TN_Viola,TN_Viola,f,comedy,4,protag,2,2564
Tim_Alcibiades,Tim_Alcibiades,m,tragedy,4,other,2,1181
Tim_Apemantus,Tim_Apemantus,m,tragedy,4,other,1,1759
Tim_BANDITS.1,Tim_BANDITS.1,m,tragedy,0,other,6,105
Tim_FRIENDS.0.1,Tim_FRIENDS.0.1,m,tragedy,4,other,1,174
Tim_FRIENDS.0.2,Tim_FRIENDS.0.2,m,tragedy,4,other,1,171
Tim_FRIENDS.Lucius,Tim_FRIENDS.Lucius,m,tragedy,4,other,1,353
Tim_FRIENDS.Lucullus,Tim_FRIENDS.Lucullus,m,tragedy,4,other,1,282
Tim_FRIENDS.Sempronius,Tim_FRIENDS.Sempronius,m,tragedy,4,other,1,212
Tim_Flavius,Tim_Flavius,m,tragedy,2,other,3,1519
Tim_Fool,Tim_Fool,m,tragedy,3,fool,6,181
Tim_LORDS.0.1,Tim_LORDS.0.1,m,tragedy,1,other,1,122
Tim_LORDS.0.2,Tim_LORDS.0.2,m,tragedy,0,other,1,119
Tim_OldMan,Tim_OldMan,m,tragedy,0,other,2,207
Tim_SENATORS.0.1,Tim_SENATORS.0.1,m,tragedy,1,other,2,219
Tim_SENATORS.1,Tim_SENATORS.1,m,tragedy,3,other,2,376
Tim_SENATORS.2,Tim_SENATORS.2,m,tragedy,4,other,2,346
Tim_SENATORS.X,Tim_SENATORS.X,m,tragedy,2,other,2,281
Tim_SERVANTS.Caphis,Tim_SERVANTS.Caphis,m,tragedy,4,other,6,151
Tim_SERVANTS.LUCIUS.1,Tim_SERVANTS.LUCIUS.1,m,tragedy,0,other,6,193
Tim_SERVANTS.TIMON.Flaminius,Tim_SERVANTS.TIMON.Flaminius,m,tragedy,2,other,6,220
Tim_SERVANTS.TIMON.Servilius,Tim_SERVANTS.TIMON.Servilius,m,tragedy,2,other,6,129
Tim_SERVANTS.TIMON.X.2,Tim_SERVANTS.TIMON.X.2,m,tragedy,0,other,6,152
Tim_SERVANTS.VARRO.1,Tim_SERVANTS.VARRO.1,m,tragedy,3,other,6,122
Tim_SOLDIERS.1,Tim_SOLDIERS.1,m,tragedy,0,other,6,118
Tim_STRANGERS.1,Tim_STRANGERS.1,m,tragedy,0,other,2,230
Tit_Aaron,Tit_Aaron,m,tragedy,4,antag,2,2805
Tit_Aemilius,Tit_Aemilius,m,tragedy,4,other,1,132
Tit_Bassianus,Tit_Bassianus,m,tragedy,3,other,1,461
Tit_Chiron,Tit_Chiron,m,tragedy,4,other,1,403
Tit_CountryFellow,Tit_CountryFellow,m,tragedy,4,fool,6,173
Tit_Demetrius,Tit_Demetrius,m,tragedy,4,other,1,720
Tit_GOTHS.0.2,Tit_GOTHS.0.2,m,tragedy,4,other,6,170
Tit_Lavinia,Tit_Lavinia,f,tragedy,4,other,1,457
Tit_Lucius,Tit_Lucius,m,tragedy,4,other,1,1412
Tit_Marcus,Tit_Marcus,m,tragedy,4,other,1,2447
Tit_Martius,Tit_Martius,m,tragedy,4,other,1,273
Tit_Nurse,Tit_Nurse,f,tragedy,3,other,5,136
Tit_Publius,Tit_Publius,m,tragedy,1,other,1,112
Tit_Quintus,Tit_Quintus,m,tragedy,2,other,1,227
Tit_Saturninus,Tit_Saturninus,m,tragedy,4,other,1,1590
Tit_Tamora,Tit_Tamora,f,tragedy,4,other,0,1981
Tit_Titus,Tit_Titus,m,tragedy,4,protag,1,5712
Tit_YoungLucius,Tit_YoungLucius,m,tragedy,2,other,1,350
Tmp_Alonso,Tmp_Alonso,m,comedy,4,other,0,749
Tmp_Antonio,Tmp_Antonio,m,comedy,4,antag,1,991
Tmp_Ariel,Tmp_Ariel,m,comedy,4,other,7,1277
Tmp_Boatswain,Tmp_Boatswain,m,comedy,4,other,4,353
Tmp_Caliban,Tmp_Caliban,m,comedy,2,other,6,1351
Tmp_Ferdinand,Tmp_Ferdinand,m,comedy,4,other,1,982
Tmp_Gonzalo,Tmp_Gonzalo,m,comedy,4,other,2,1157
Tmp_Miranda,Tmp_Miranda,f,comedy,2,other,1,1014
Tmp_Prospero,Tmp_Prospero,m,comedy,4,protag,0,4712
Tmp_SPIRITS.Ceres,Tmp_SPIRITS.Ceres,f,comedy,4,other,7,155
Tmp_SPIRITS.Iris,Tmp_SPIRITS.Iris,f,comedy,3,other,7,297
Tmp_Sebastian,Tmp_Sebastian,m,comedy,0,other,1,699
Tmp_Stephano,Tmp_Stephano,m,comedy,2,other,5,1312
Tmp_Trinculo,Tmp_Trinculo,m,comedy,4,other,3,816
Tro_Achilles,Tro_Achilles,m,tragedy,4,other,2,1304
Tro_Aeneas,Tro_Aeneas,m,tragedy,0,other,2,1052
Tro_Agamemnon,Tro_Agamemnon,m,tragedy,3,other,2,1407
Tro_Ajax,Tro_Ajax,m,tragedy,4,other,1,539
Tro_Alexander,Tro_Alexander,m,tragedy,3,other,6,259
Tro_Andromache,Tro_Andromache,f,tragedy,3,other,1,113
Tro_Calchas,Tro_Calchas,m,tragedy,3,other,3,229
Tro_Cassandra,Tro_Cassandra,f,tragedy,4,other,1,259
Tro_Cressida,Tro_Cressida,f,tragedy,2,other,3,2119
Tro_Diomedes,Tro_Diomedes,m,tragedy,4,other,2,703
Tro_Hector,Tro_Hector,m,tragedy,4,other,1,1528
Tro_Helen,Tro_Helen,f,tragedy,1,other,1,187
Tro_Nestor,Tro_Nestor,m,tragedy,0,other,2,1135
Tro_Pandarus,Tro_Pandarus,m,tragedy,1,other,2,3154
Tro_Paris,Tro_Paris,m,tragedy,3,other,1,721
Tro_Patroclus,Tro_Patroclus,m,tragedy,4,other,3,404
Tro_Priam,Tro_Priam,m,tragedy,3,other,0,139
Tro_SERVANTS.PARIS.1,Tro_SERVANTS.PARIS.1,m,tragedy,4,other,6,117
Tro_Thersites,Tro_Thersites,m,tragedy,3,fool,5,2287
Tro_Troilus,Tro_Troilus,m,tragedy,4,protag,1,3962
Tro_Ulysses,Tro_Ulysses,m,tragedy,3,other,2,3520
WT_ATTENDANTS.0.1,WT_ATTENDANTS.0.1,m,comedy,4,other,1,261
WT_ATTENDANTS.1,WT_ATTENDANTS.1,m,comedy,3,other,2,221
WT_ATTENDANTS.2,WT_ATTENDANTS.2,m,comedy,0,other,2,126
WT_ATTENDANTS.3,WT_ATTENDANTS.3,m,comedy,3,other,2,594
WT_ATTENDANTS.X,WT_ATTENDANTS.X,m,comedy,0,other,1,172
WT_Antigonus,WT_Antigonus,m,comedy,4,other,1,785
WT_Archidamus,WT_Archidamus,m,comedy,4,other,1,176
WT_Camillo,WT_Camillo,m,comedy,4,other,1,2094
WT_Cleomenes,WT_Cleomenes,m,comedy,3,other,1,140
WT_Dion,WT_Dion,m,comedy,3,other,1,190
WT_Florizell,WT_Florizell,m,comedy,4,other,1,1391
WT_Hermione,WT_Hermione,f,comedy,4,other,0,1584
WT_LADIES.Emilia,WT_LADIES.Emilia,m,comedy,3,other,2,142
WT_Leontes,WT_Leontes,m,comedy,4,protag,0,4903
WT_Mamillius,WT_Mamillius,m,comedy,2,other,1,151
WT_Mopsa,WT_Mopsa,f,comedy,0,other,6,142
WT_OFFICERS.0.1,WT_OFFICERS.0.1,m,comedy,3,other,5,193
WT_Paulina,WT_Paulina,f,comedy,4,other,1,2390
WT_Perdita,WT_Perdita,f,comedy,4,other,1,898
WT_Polixenes,WT_Polixenes,m,comedy,4,antag,0,1960
WT_SERVANTS.SHEPHERD.1,WT_SERVANTS.SHEPHERD.1,m,comedy,3,other,3,315
WT_SERVANTS.X.3,WT_SERVANTS.X.3,m,comedy,3,other,2,119
WT_Shepherd,WT_Shepherd,m,comedy,0,other,5,1072
WT_ShepherdsSon,WT_ShepherdsSon,m,comedy,4,other,6,1597
Wiv_AnnePage,Wiv_AnnePage,f,comedy,2,other,3,185
Wiv_Bardolph,Wiv_Bardolph,m,comedy,4,other,5,168
Wiv_DoctorCaius,Wiv_DoctorCaius,m,comedy,2,other,3,819
Wiv_Falstaff,Wiv_Falstaff,m,comedy,4,antag,2,3649
Wiv_Fenton,Wiv_Fenton,m,comedy,4,other,2,750
Wiv_Host,Wiv_Host,m,comedy,2,other,3,855
Wiv_HughEvans,Wiv_HughEvans,m,comedy,0,other,3,1849
Wiv_MasterFord,Wiv_MasterFord,m,comedy,4,other,3,2530
Wiv_MasterPage,Wiv_MasterPage,m,comedy,4,other,3,1094
Wiv_MistressFord,Wiv_MistressFord,f,comedy,4,other,3,1293
Wiv_MistressPage,Wiv_MistressPage,f,comedy,4,protag,3,2528
Wiv_MistressQuickly,Wiv_MistressQuickly,f,comedy,4,other,4,2200
Wiv_Nym,Wiv_Nym,m,comedy,4,other,5,239
Wiv_Pistol,Wiv_Pistol,m,comedy,4,other,3,464
Wiv_Robin,Wiv_Robin,m,comedy,0,other,6,101
Wiv_Shallow,Wiv_Shallow,m,comedy,4,other,2,914
Wiv_Simple,Wiv_Simple,m,comedy,4,other,6,332
Wiv_Slender,Wiv_Slender,m,comedy,2,other,2,1171
