character,actual,predicted
1H4_Archbishop,1,0
1H4_Bardolph,5,1
1H4_Blunt,2,4
1H4_Chamberlain,6,6
1H4_Douglas,1,0
1H4_Falstaff,2,6
1H4_Gadshill,6,4
1H4_Glendower,0,4
1H4_HenryIV,0,0
1H4_HenryV,1,0
1H4_Hotspur,1,1
1H4_LadyPercy,1,1
1H4_MistressQuickly,4,6
1H4_Mortimer,1,3
1H4_Northumberland,1,1
1H4_Poins,2,0
1H4_TRAVELERS.CARRIERS.1,6,6
1H4_TRAVELERS.CARRIERS.2,6,0
1H4_Vernon,1,2
1H4_Westmoreland,1,4
1H4_Worcester,1,0
1H6_Alanson,1,4
1H6_Basset,2,2
1H6_Bastard,1,0
1H6_Bedford,1,0
1H6_Burgundy,1,6
1H6_CardinalBeaufort,1,0
1H6_Charles,0,0
1H6_Countess,1,0
1H6_Exeter,1,0
1H6_General,2,0
1H6_Gloucester,1,0
1H6_HenryVI,0,0
1H6_JohnTalbot,2,6
1H6_Lucy,2,4
1H6_MESSENGERS.ENGLISH.1,6,4
1H6_MESSENGERS.ENGLISH.3,6,4
1H6_MESSENGERS.FRENCH.1,6,6
1H6_MasterGunner,6,0
1H6_Mayor,3,4
1H6_Mortimer,1,2
1H6_QueenMargaret,1,6
1H6_Reignier,1,3
1H6_Salisbury,1,0
1H6_Shepherd,5,1
1H6_Somerset,1,1
1H6_Suffolk,1,2
1H6_Talbot,2,1
1H6_Vernon,2,6
1H6_Warwick,1,0
1H6_York,1,0
2H4_Archbishop,1,0
2H4_Bardolph,5,6
2H4_Bedford,1,0
2H4_Bullcalf,6,1
2H4_ChiefJustice,1,4
2H4_Clarence,1,1
2H4_Davy,6,4
2H4_DollTearsheet,6,6
2H4_Falstaff,2,2
2H4_Gloucester,1,5
2H4_Hastings,1,0
2H4_HenryIV,0,0
2H4_HenryV,1,1
2H4_LadyPercy,1,2
2H4_LordBardolph,1,0
2H4_MistressQuickly,4,6
2H4_Morton,2,2
2H4_Mowbray,1,0
2H4_Northumberland,1,0
2H4_Pistol,6,1
2H4_Poins,2,5
2H4_SERVANTS.FALSTAFF.1,6,6
2H4_Shallow,2,4
2H4_Silence,2,5
2H4_Travers,6,2
2H4_Warwick,1,2
2H4_Westmoreland,1,4
2H6_Bevis,6,4
2H6_Bolingbroke,6,6
2H6_Buckingham,1,0
2H6_Cade,4,0
2H6_CardinalBeaufort,1,0
2H6_Clifford,1,3
2H6_Dick,4,4
2H6_DuchessOfGloucester,1,1
2H6_Gloucester,1,1
2H6_HenryVI,0,0
2H6_Holland,6,4
2H6_Horner,4,2
2H6_Hume,3,6
2H6_Iden,3,1
2H6_Lieutenant,6,0
2H6_QueenMargaret,0,1
2H6_RichardIII,1,2
2H6_Salisbury,1,2
2H6_Saye,1,2
2H6_Simpcox,6,6
2H6_Smith,4,5
2H6_Somerset,1,2
2H6_Stafford,2,4
2H6_Suffolk,1,1
2H6_Thump,5,6
2H6_Warwick,1,4
2H6_Whitmore,6,1
2H6_York,1,2
2H6_YoungClifford,1,0
3H6_Clarence,1,0
3H6_Clifford,1,1
3H6_EdwardIV,1,0
3H6_Exeter,1,4
3H6_Father,6,1
3H6_GAMEKEEPERS.1,5,0
3H6_GAMEKEEPERS.2,5,0
3H6_Hastings,1,4
