character,character,gender,genre,k_means_cluster,role,status,word_count
Tim_Poet,Tim_Poet,m,tragedy,0,other,p,758
Tim_SENATORS.1,Tim_SENATORS.1,m,tragedy,0,other,2,376
Tim_SENATORS.2,Tim_SENATORS.2,m,tragedy,0,other,2,346
Tim_SENATORS.X,Tim_SENATORS.X,m,tragedy,1,other,2,281
Tim_Timon,Tim_Timon,m,tragedy,1,protag,p,6336
Tit_Aaron,Tit_Aaron,m,tragedy,0,antag,2,2805
Tit_Bassianus,Tit_Bassianus,m,tragedy,0,other,1,461
Tit_Chiron,Tit_Chiron,m,tragedy,0,other,1,403
Tit_Demetrius,Tit_Demetrius,m,tragedy,0,other,1,720
Tit_Lavinia,Tit_Lavinia,f,tragedy,1,other,1,457
Tit_Lucius,Tit_Lucius,m,tragedy,1,other,1,1412
Tit_Marcus,Tit_Marcus,m,tragedy,0,other,1,2447
Tit_Martius,Tit_Martius,m,tragedy,2,other,1,273
Tit_Saturninus,Tit_Saturninus,m,tragedy,0,other,1,1590
Tit_Tamora,Tit_Tamora,f,tragedy,0,other,0,1981
Tit_Titus,Tit_Titus,m,tragedy,1,protag,1,5712
Tit_YoungLucius,Tit_YoungLucius,m,tragedy,1,other,1,350
Tmp_Alonso,Tmp_Alonso,m,comedy,2,other,0,749
Tmp_Antonio,Tmp_Antonio,m,comedy,1,antag,1,991
Tmp_Ariel,Tmp_Ariel,m,comedy,1,other,7,1277
Tmp_Boatswain,Tmp_Boatswain,m,comedy,2,other,4,353
Tmp_Caliban,Tmp_Caliban,m,comedy,1,other,6,1351
Tmp_Ferdinand,Tmp_Ferdinand,m,comedy,1,other,1,982
Tmp_Gonzalo,Tmp_Gonzalo,m,comedy,2,other,2,1157
Tmp_Miranda,Tmp_Miranda,f,comedy,1,other,1,1014
Tmp_Prospero,Tmp_Prospero,m,comedy,1,protag,0,4712
Tmp_SPIRITS.Iris,Tmp_SPIRITS.Iris,f,comedy,0,other,7,297
Tmp_Sebastian,Tmp_Sebastian,m,comedy,2,other,1,699
Tmp_Stephano,Tmp_Stephano,m,comedy,1,other,5,1312
Tmp_Trinculo,Tmp_Trinculo,m,comedy,2,other,3,816
Tro_Achilles,Tro_Achilles,m,tragedy,1,other,2,1304
Tro_Aeneas,Tro_Aeneas,m,tragedy,2,other,2,1052
Tro_Agamemnon,Tro_Agamemnon,m,tragedy,0,other,2,1407
Tro_Ajax,Tro_Ajax,m,tragedy,1,other,1,539
Tro_Alexander,Tro_Alexander,m,tragedy,0,other,6,259
Tro_Cassandra,Tro_Cassandra,f,tragedy,1,other,1,259
Tro_Cressida,Tro_Cressida,f,tragedy,1,other,3,2119
Tro_Diomedes,Tro_Diomedes,m,tragedy,1,other,2,703
Tro_Hector,Tro_Hector,m,tragedy,1,other,1,1528
Tro_Nestor,Tro_Nestor,m,tragedy,2,other,2,1135
Tro_Pandarus,Tro_Pandarus,m,tragedy,1,other,2,3154
Tro_Paris,Tro_Paris,m,tragedy,0,other,1,721
Tro_Patroclus,Tro_Patroclus,m,tragedy,2,other,3,404
Tro_Thersites,Tro_Thersites,m,tragedy,0,fool,5,2287
Tro_Troilus,Tro_Troilus,m,tragedy,2,protag,1,3962
Tro_Ulysses,Tro_Ulysses,m,tragedy,0,other,2,3520
WT_ATTENDANTS.0.1,WT_ATTENDANTS.0.1,m,comedy,1,other,1,261
WT_ATTENDANTS.3,WT_ATTENDANTS.3,m,comedy,0,other,2,594
WT_Antigonus,WT_Antigonus,m,comedy,1,other,1,785
WT_Autolycus,WT_Autolycus,m,comedy,0,fool,p,2395
WT_Camillo,WT_Camillo,m,comedy,2,other,1,2094
WT_Chorus,WT_Chorus,m,comedy,2,other,p,266
WT_Florizell,WT_Florizell,m,comedy,1,other,1,1391
WT_Hermione,WT_Hermione,f,comedy,1,other,0,1584
WT_Leontes,WT_Leontes,m,comedy,2,protag,0,4903
WT_Paulina,WT_Paulina,f,comedy,2,other,1,2390
WT_Perdita,WT_Perdita,f,comedy,1,other,1,898
WT_Polixenes,WT_Polixenes,m,comedy,2,antag,0,1960
WT_SERVANTS.SHEPHERD.1,WT_SERVANTS.SHEPHERD.1,m,comedy,0,other,3,315
WT_Shepherd,WT_Shepherd,m,comedy,2,other,5,1072
WT_ShepherdsSon,WT_ShepherdsSon,m,comedy,0,other,6,1597
Wiv_DoctorCaius,Wiv_DoctorCaius,m,comedy,1,other,3,819
Wiv_Falstaff,Wiv_Falstaff,m,comedy,1,antag,2,3649
Wiv_Fenton,Wiv_Fenton,m,comedy,1,other,2,750
Wiv_Host,Wiv_Host,m,comedy,1,other,3,855
Wiv_HughEvans,Wiv_HughEvans,m,comedy,2,other,3,1849
Wiv_MasterFord,Wiv_MasterFord,m,comedy,1,other,3,2530
Wiv_MasterPage,Wiv_MasterPage,m,comedy,2,other,3,1094
Wiv_MistressFord,Wiv_MistressFord,f,comedy,2,other,3,1293
Wiv_MistressPage,Wiv_MistressPage,f,comedy,2,protag,3,2528
Wiv_MistressQuickly,Wiv_MistressQuickly,f,comedy,0,other,4,2200
Wiv_Pistol,Wiv_Pistol,m,comedy,1,other,3,464
Wiv_Shallow,Wiv_Shallow,m,comedy,1,other,2,914
Wiv_Simple,Wiv_Simple,m,comedy,2,other,6,332
Wiv_Slender,Wiv_Slender,m,comedy,1,other,2,1171
