character,actual,predicted
1H4_Falstaff,2,1
1H4_HenryIV,0,0
1H4_HenryV,1,0
1H4_Hotspur,1,0
1H6_Talbot,2,0
2H4_Falstaff,2,1
2H6_QueenMargaret,0,0
2H6_York,1,2
3H6_EdwardIV,1,0
3H6_HenryVI,0,0
3H6_RichardIII,1,0
3H6_Warwick,1,0
AWW_Helen,p,2
AWW_King,0,0
AWW_Parolles,4,p
AYL_Rosalind,1,2
Ado_Benedick,1,2
Ado_Leonato,1,2
Ant_Antony,0,0
Ant_Cleopatra,0,2
Ant_Octavius,0,0
Cor_Coriolanus,1,1
Cor_Menenius,1,2
Cym_Belarius,1,0
Cym_Iachimo,2,2
Cym_Imogen,1,2
Cym_Posthumus,2,1
H5_Fluellen,4,3
H5_HenryV,0,0
H8_HenryVIII,0,1
H8_Katherine,0,2
H8_Wolsey,1,2
Ham_Claudius,0,0
Ham_Hamlet,1,2
Ham_Polonius,1,3
JC_Antony,1,0
JC_Brutus,1,1
JC_Cassius,1,1
Jn_Bastard,1,0
Jn_KingJohn,0,0
LLL_Berowne,2,2
Lr_Edgar,1,1
Lr_Gloucester,1,1
Lr_Kent,1,2
Lr_Lear,0,1
MM_Duke,0,1
MM_Isabella,2,1
MV_Bassanio,2,2
MV_Portia,1,2
MV_Shylock,3,2
Mac_Macbeth,0,0
Oth_Desdemona,1,2
Oth_Iago,2,2
Oth_Othello,1,1
Per_Pericles,0,p
R2_HenryIV,1,1
R2_RichardII,0,0
R3_Buckingham,1,0
R3_RichardIII,1,1
Rom_FriarLawrence,2,1
Rom_Juliet,1,1
Rom_Romeo,1,1
Shr_Petruchio,2,2
TGV_Proteus,2,2
TGV_Valentine,2,1
TNK_Arcite,1,1
TNK_Daughter,5,1
TNK_Emilia,1,2
TNK_Palamon,1,1
TN_TobyBelch,2,2
TN_Viola,2,3
Tim_Timon,p,1
Tit_Aaron,2,1
Tit_Titus,1,0
Tmp_Prospero,0,0
Tro_Pandarus,2,3
Tro_Troilus,1,1
Tro_Ulysses,2,0
WT_Leontes,0,0
Wiv_Falstaff,2,3
Wiv_MasterFord,3,2
Wiv_MistressPage,3,1
